Firm,Period,SIZE,LEV,REV,GROWTH,ROA,ROE,FE_2020Q4,FE_2019Q4,FE_Sector,Treat,After,DiD,Delete
SHIP.JK,2020Q4,28.84709297,130.8705868,26.65386462,36.6782948,2.265483596,4.512218906,1,0,7,1,1,1,0
SHIP.JK,2019Q4,28.91419396,158.6222832,26.34140486,55.90930009,2.756848272,6.01981487,0,1,7,1,0,0,0
SILO.JK,2020Q4,29.67765301,4.232491472,28.22004202,14.88984498,1.963527422,2.792475393,1,0,11,1,1,1,0
SILO.JK,2019Q4,29.67158435,2.832803149,28.08123841,0.818421135,-4.912821621,-6.220049413,0,1,11,1,0,0,0
SIMP.JK,2020Q4,31.18767435,85.12389211,28.90999276,-3.052138702,0.402080378,0.906788486,1,0,1,0,1,0,0
SIMP.JK,2019Q4,31.20096091,80.13230001,28.94098962,-0.24488884,-0.459513797,-1.104106374,0,1,1,0,0,0,0
SIPD.JK,2020Q4,28.53556027,94.75973382,27.71891843,26.31532673,-0.121025847,-0.321695263,1,0,1,0,1,0,0
SIPD.JK,2019Q4,28.4139537,108.5746614,27.48530725,41.99834741,0.76616481,2.004561521,0,1,1,0,0,0,0
SKBM.JK,2020Q4,28.20167858,56.13944912,26.95121331,8.654694436,0.91920553,1.792038703,1,0,1,0,1,0,0
SKBM.JK,2019Q4,28.14643945,42.30855121,26.86820859,26.28282624,0.112738529,0.20005401,0,1,1,0,0,0,0
SKLT.JK,2020Q4,27.39636852,50.63473374,26.52488362,17.66404404,2.119692775,4.029237057,1,0,1,0,1,0,0
SKLT.JK,2019Q4,27.33972415,57.81956374,26.36222033,21.72576922,1.307681892,2.768507504,0,1,1,0,0,0,0
SMAR.JK,2020Q4,30.95560837,119.0201442,29.91495047,1.342634734,3.953929018,11.17020399,1,0,1,0,1,0,0
SMAR.JK,2019Q4,31.00896045,111.1054404,29.90161346,1.54141584,1.348591544,3.413693213,0,1,1,0,0,0,0
SMBR.JK,2020Q4,29.34864419,45.04597157,27.0787961,-7.66110176,2.153858069,3.656671962,1,0,6,1,1,1,0
SMBR.JK,2019Q4,29.3426689,39.98742373,27.1585008,12.95615789,0.131529925,0.211499468,0,1,6,1,0,0,0
SMCB.JK,2020Q4,30.60489104,124.0575876,28.8307428,18.20016438,1.036685798,2.844888146,1,0,6,1,1,1,0
SMCB.JK,2019Q4,30.55778839,128.6321351,28.66353349,12.24581813,1.873440142,5.394984954,0,1,6,1,0,0,0
SMDM.JK,2020Q4,28.79828007,12.01516292,25.79965567,-2.976370091,-0.125455014,-0.37881016,1,0,9,0,1,0,0
SMDM.JK,2019Q4,28.78116343,11.59689465,25.8298713,16.24743193,0.470106645,0.242882182,0,1,9,0,0,0,0
SMDR.JK,2020Q4,29.60219328,91.75009256,28.13753823,-7.257423566,-1.947128441,-5.062054793,1,0,8,1,1,1,0
SMDR.JK,2019Q4,29.78533727,79.39583062,28.21288076,15.63001119,-4.946639532,-9.330597087,0,1,8,1,0,0,0
SMGR.JK,2020Q4,32.01063318,93.07593392,30.13614542,32.63255145,1.432418974,3.687428862,1,0,6,1,1,1,0
SMGR.JK,2019Q4,31.55859923,30.78492509,29.85373307,27.13758535,1.352508982,3.457797661,0,1,6,1,0,0,0
SMMA.JK,2020Q4,32.23334308,31.91079157,30.04700337,37.83730602,0.597372843,#VALUE!,1,0,3,0,1,0,0
SMMA.JK,2019Q4,32.26432177,25.89019197,29.72609951,-26.33511562,4.822833258,#VALUE!,0,1,3,0,0,0,0
SMMT.JK,2020Q4,27.46304324,42.72376434,24.75887977,-1.244471753,-0.871702991,-1.004187337,1,0,7,1,1,1,0
SMMT.JK,2019Q4,27.42089728,57.98618757,24.77140258,219.994311,0.294651534,0.598656693,0,1,7,1,0,0,0
SMRA.JK,2020Q4,30.82731006,121.7350372,28.05834282,-6.658593161,0.868640085,2.746091384,1,0,9,0,1,0,0
SMRA.JK,2019Q4,30.77944195,124.6684691,28.12724919,-0.220175031,0.817051863,2.75958784,0,1,9,0,0,0,0
SMRU.JK,2020Q4,28.19828934,79.27221701,25.95136551,-15.72994487,-3.208298426,-7.735520792,1,0,7,1,1,1,0
SMRU.JK,2019Q4,28.25885119,97.8182611,26.12250911,-2.497477756,-1.335849051,-2.751855344,0,1,7,1,0,0,0
SMSM.JK,2020Q4,28.76467263,3.881967138,27.77089349,6.417467562,4.518886299,6.005520692,1,0,2,0,1,0,0
SMSM.JK,2019Q4,28.66107008,4.818647928,27.70869394,12.96713428,6.198531538,8.258382759,0,1,2,0,0,0,0
SOCI.JK,2020Q4,29.90759137,96.66347514,26.94809082,-5.655804073,0.084510309,0.170828155,1,0,7,1,1,1,0
SOCI.JK,2019Q4,29.90732302,96.52094613,27.00631125,10.77056125,0.775248136,1.575866276,0,1,7,1,0,0,0
SONA.JK,2020Q4,27.76811012,5.802605372,26.78325389,-11.80817759,-3.935662435,-5.217318831,1,0,2,0,1,0,0
SONA.JK,2019Q4,27.93786402,13.39375368,26.90890983,0.415962488,0.728114267,1.089409641,0,1,2,0,0,0,0
SPMA.JK,2020Q4,28.49480972,54.27426438,27.17918618,-8.201319384,3.341222822,5.275285243,1,0,6,1,1,1,0
SPMA.JK,2019Q4,28.45644387,66.94721523,27.26475844,22.13252149,0.993388168,1.67676116,0,1,6,1,0,0,0
SRAJ.JK,2020Q4,28.74549606,12.27337462,26.31306571,26.78043454,0.203917599,0.499719939,1,0,11,1,1,1,0
SRAJ.JK,2019Q4,28.60340018,7.265411513,26.07577916,30.79371501,0.145160589,0.234161054,0,1,11,1,0,0,0
SRIL.JK,2020Q4,30.65730627,132.6406523,28.94961101,13.94075752,1.412984556,3.686409374,1,0,2,0,1,0,0
SRIL.JK,2019Q4,30.61018484,140.3503469,28.81910255,41.77828384,0.623855999,1.548451793,0,1,2,0,0,0,0
SRSN.JK,2020Q4,27.38159372,35.78086641,25.94365334,15.41022187,1.807679844,2.90441221,1,0,6,1,1,1,0
SRSN.JK,2019Q4,27.25527578,32.74962217,25.8003306,30.67175309,1.447285887,2.15692029,0,1,6,1,0,0,0
SSIA.JK,2020Q4,29.72195225,46.82148578,27.84413109,20.92845276,1.373539245,2.958886775,1,0,5,1,1,1,0
SSIA.JK,2019Q4,29.63306408,38.2055524,27.65410221,11.42603641,1.267560375,2.555052628,0,1,5,1,0,0,0
SSMS.JK,2020Q4,30.10294423,157.1825493,27.4787259,16.34620628,2.535988223,7.034916694,1,0,1,0,1,0,0
SSMS.JK,2019Q4,30.05547974,147.0511981,27.3273258,-14.16044053,0.113431712,0.321957223,0,1,1,0,0,0,0
SSTM.JK,2020Q4,26.96697774,79.915931,24.31039884,-66.26597375,-2.30205395,-5.796419547,1,0,2,0,1,0,0
SSTM.JK,2019Q4,27.05507757,90.09571836,25.39706202,-8.064924084,-3.544429331,-8.72220003,0,1,2,0,0,0,0
STAR.JK,2020Q4,27.10573541,18.2925207,22.82141382,-78.75046178,0.5618235,0.664699832,1,0,3,0,1,0,0
STAR.JK,2019Q4,27.14478566,23.49518861,24.37024884,18.25205954,0.113949727,0.139538761,0,1,3,0,0,0,0
STTP.JK,2020Q4,28.64776424,9.923015746,27.56279759,28.44632021,6.272441621,8.249629195,1,0,1,0,1,0,0
STTP.JK,2019Q4,28.57374058,32.31707951,27.3124567,-5.037331781,4.796482994,6.599680379,0,1,1,0,0,0,0
SUPR.JK,2020Q4,30.00319701,238.2559551,26.78962216,-8.304956046,0.383801653,1.481115264,1,0,5,1,1,1,0
SUPR.JK,2019Q4,30.13592555,199.8232833,26.87632401,-2.411316603,-0.042182763,-0.151722856,0,1,5,1,0,0,0
TALF.JK,2020Q4,27.91551038,13.43485411,26.19094571,-3.145571988,-0.051169391,-0.092992242,1,0,6,1,1,1,0
TALF.JK,2019Q4,27.72992984,3.146903829,26.22290678,36.74529756,0.390150093,0.528446478,0,1,6,1,0,0,0
TARA.JK,2020Q4,27.74720226,5.065322807,22.39439705,90.39592679,-0.640084517,-0.691993,1,0,9,0,1,0,0
TARA.JK,2019Q4,27.75034161,5.295513571,21.75046151,-78.53828881,0.011845883,0.003883615,0,1,9,0,0,0,0
TBIG.JK,2020Q4,31.06086135,459.7912276,27.83753516,6.872933191,0.776048095,3.566866537,1,0,5,1,1,1,0
TBIG.JK,2019Q4,31.00223158,678.2346228,27.77106476,9.770653495,0.734312648,4.856829199,0,1,5,1,0,0,0
TBLA.JK,2020Q4,30.44000987,151.9835476,28.4296889,-2.866740029,0.427334986,1.495160705,1,0,1,0,1,0,0
TBLA.JK,2019Q4,30.3990735,172.5971386,28.45877524,-3.279865143,0.862628061,2.781925742,0,1,1,0,0,0,0
TBMS.JK,2020Q4,28.39060564,102.9063225,28.20461426,-34.11942406,1.855911755,5.180369538,1,0,6,1,1,1,0
TBMS.JK,2019Q4,28.64078982,146.3232466,28.6219408,11.18059157,1.21528757,4.054934941,0,1,6,1,0,0,0
TCPI.JK,2020Q4,28.71665049,89.1026401,27.05870477,174.0926602,0.594936916,0.717495641,1,0,7,1,1,1,0
TCPI.JK,2019Q4,27.77820329,26.45216504,26.05040873,100.376712,1.607565531,3.749904552,0,1,7,1,0,0,0
TGKA.JK,2020Q4,28.7282566,1.795992338,28.75908742,-23.96105215,3.369144653,7.641562221,1,0,1,0,1,0,0
TGKA.JK,2019Q4,28.87963561,34.97707318,29.03301193,51.2090444,3.826300697,8.558976519,0,1,1,0,0,0,0
TGRA.JK,2020Q4,27.01339315,34.30047072,23.22199688,25.81512767,-1.127017963,-2.450699159,1,0,5,1,1,1,0
TGRA.JK,2019Q4,26.68999542,2.26341206,22.99235348,-47.09508569,0.11422405,0.187652735,0,1,5,1,0,0,0
TIFA.JK,2020Q4,27.82334759,187.8910214,24.67158762,-11.12460771,-0.494735107,-1.341701307,1,0,3,0,1,0,0
TIFA.JK,2019Q4,28.04641599,292.6886084,24.7895225,10.43874765,0.564581781,1.91490249,0,1,3,0,0,0,0
TINS.JK,2020Q4,30.64465608,219.8561299,29.19644591,13.52291358,-0.515998456,-1.635074361,1,0,6,1,1,1,0
TINS.JK,2019Q4,30.35367647,99.93297184,29.06961139,62.35273271,-2.084082078,-7.571041163,0,1,6,1,0,0,0
TIRA.JK,2020Q4,26.58461724,53.51143769,24.95286586,1.273705223,0.082809003,0.175354131,1,0,4,1,1,1,0
TIRA.JK,2019Q4,26.51411321,47.76954579,24.94020925,21.69372976,-0.043431087,-0.127448416,0,1,4,1,0,0,0
TKIM.JK,2020Q4,31.40517102,107.9355607,28.89577914,-11.67462602,2.530242391,5.213131149,1,0,6,1,1,1,0
TKIM.JK,2019Q4,31.40903935,124.3250742,29.0199219,15.74243211,1.572474517,3.535460301,0,1,6,1,0,0,0
TLKM.JK,2020Q4,33.00161263,51.01110509,31.136158,-4.446677192,3.135308714,5.757506767,1,0,5,1,1,1,0
TLKM.JK,2019Q4,32.95350901,51.55749475,31.18164374,5.618215997,3.576594712,5.560521435,0,1,5,1,0,0,0
TMAS.JK,2020Q4,28.7671706,127.7197473,27.18901508,6.423921587,-1.086547828,-2.960934358,1,0,8,1,1,1,0
TMAS.JK,2019Q4,28.69954658,140.0759904,27.12675489,13.31392469,0.818720126,2.016952634,0,1,8,1,0,0,0
TOBA.JK,2020Q4,29.69852313,105.1267058,28.19945397,1.435860098,1.683424406,3.811125316,1,0,7,1,1,1,0
TOBA.JK,2019Q4,29.39135155,54.96867689,28.18519748,54.94813538,1.954919293,3.25801697,0,1,7,1,0,0,0
TOPS.JK,2020Q4,28.64285246,80.70317425,24.63568759,-83.73523734,-2.654968554,-6.828468402,1,0,5,1,1,1,0
TOPS.JK,2019Q4,28.84729383,82.41323821,26.4518568,-30.95628325,-5.57530827,-12.99092679,0,1,5,1,0,0,0
TOTO.JK,2020Q4,28.70207968,4.76850785,27.0068909,6.376049018,0.774641141,1.249797929,1,0,4,1,1,1,0
TOTO.JK,2019Q4,28.69473818,6.308354389,26.94508064,-12.25301948,1.765476128,2.633382715,0,1,4,1,0,0,0
TOWR.JK,2020Q4,30.95121431,173.8557378,28.21856553,18.17964506,2.744338785,9.35326833,1,0,5,1,1,1,0
TOWR.JK,2019Q4,30.76475805,142.9684602,28.05152983,11.96077826,2.820630369,8.748264145,0,1,5,1,0,0,0
TPIA.JK,2020Q4,31.50019525,44.87832804,29.55493973,-17.99953235,2.058466399,4.015819433,1,0,6,1,1,1,0
TPIA.JK,2019Q4,31.45134237,34.46316604,29.75338497,-0.791626475,-0.253804425,-0.48614862,0,1,6,1,0,0,0
TPMA.JK,2020Q4,28.0689564,30.84963438,26.11045991,31.10525635,0.886876367,1.206966406,1,0,7,1,1,1,0
TPMA.JK,2019Q4,28.10257965,37.51458824,25.83962962,16.32812523,3.933008022,5.644926427,0,1,7,1,0,0,0
TRIM.JK,2020Q4,28.74634518,73.53440545,25.45593189,5.56171059,0.691510753,2.325284646,1,0,3,0,1,0,0
TRIM.JK,2019Q4,28.61385467,85.21172071,25.40180636,-2.481798996,0.669156592,1.889882092,0,1,3,0,0,0,0
TRIS.JK,2020Q4,27.76838567,75.51053483,26.58460671,-54.4445651,-2.0726214,-3.941407384,1,0,2,0,1,0,0
TRIS.JK,2019Q4,27.77761565,71.63798962,27.37084697,282.281843,-0.022397858,-0.542950004,0,1,2,0,0,0,0
TRUS.JK,2020Q4,26.47343823,3.035991721,23.27294725,6.422719541,2.625124552,2.861136583,1,0,3,0,1,0,0
TRUS.JK,2019Q4,26.46329889,9.615806492,23.21069836,15.24039245,0.527791257,0.58213345,0,1,3,0,0,0,0
TSPC.JK,2020Q4,29.75600584,10.97896937,28.66839754,5.835283941,3.330086951,4.944062297,1,0,11,1,1,1,0
TSPC.JK,2019Q4,29.69407601,9.530428755,28.61168377,5.305549328,1.876932253,2.536738241,0,1,11,1,0,0,0
TURI.JK,2020Q4,29.47041214,32.34188993,28.71939147,0.974265331,-1.488875054,-2.187380277,1,0,2,0,1,0,0
TURI.JK,2019Q4,29.42873681,38.19098015,28.70969597,-4.503076848,2.400973021,3.846040235,0,1,2,0,0,0,0
ULTJ.JK,2020Q4,29.51936601,0.922583811,28.12444704,14.65437465,1.714923803,2.7328337,1,0,1,0,1,0,0
ULTJ.JK,2019Q4,29.34587632,2.987400735,27.98769506,9.598636241,3.312413558,4.004974453,0,1,1,0,0,0,0
UNIC.JK,2020Q4,28.74623909,4.130654649,27.81054528,1.57177249,5.906955895,7.613908839,1,0,6,1,1,1,0
UNIC.JK,2019Q4,28.85432566,19.48283898,27.7949498,1.236249491,2.254729204,3.166942831,0,1,6,1,0,0,0
UNIT.JK,2020Q4,26.76154047,126.8359612,24.14745741,-9.397510809,0.062806067,0.119041497,1,0,2,0,1,0,0
UNIT.JK,2019Q4,26.77746672,133.2878564,24.24614591,7.58004365,0.096229579,0.163393107,0,1,2,0,0,0,0
UNTR.JK,2020Q4,32.34695756,24.20537766,30.56607642,-19.90171626,0.435047906,1.098814331,1,0,4,1,1,1,0
UNTR.JK,2019Q4,32.38703094,19.16427743,30.78799217,28.40572022,2.225206637,4.685799995,0,1,4,1,0,0,0
UNVR.JK,2020Q4,30.65870597,75.06811045,29.98824372,2.83336647,8.291454853,30.20482397,1,0,1,0,1,0,0
UNVR.JK,2019Q4,30.64296472,20.27583873,29.96030403,2.798217276,9.083857731,30.95020102,0,1,1,0,0,0,0
VRNA.JK,2020Q4,28.60660782,283.336062,25.42326452,123.7653806,0.059051054,0.251588585,1,0,3,0,1,0,0
VRNA.JK,2019Q4,28.07922035,426.1573719,24.61783661,-41.16569376,1.198890517,4.945398023,0,1,3,0,0,0,0
WEHA.JK,2020Q4,26.48064301,73.74839813,24.50730941,7.760102875,-2.504830322,-4.658882742,1,0,8,1,1,1,0
WEHA.JK,2019Q4,26.6003245,82.94543842,24.43257211,17.20694835,0.561286773,0.711079969,0,1,8,1,0,0,0
WIIM.JK,2020Q4,27.89301732,5.553439252,26.67967588,7.122366623,4.0180168,5.506783668,1,0,1,0,1,0,0
WIIM.JK,2019Q4,27.85861389,1.924935237,26.61087428,6.421094637,0.915146149,1.166529981,0,1,1,0,0,0,0
WIKA.JK,2020Q4,31.75994176,91.37865902,29.81888178,-12.19658926,0.280072434,0.996795495,1,0,5,1,1,1,0
WIKA.JK,2019Q4,31.71244931,91.85978068,29.94895162,-1.412889367,1.687938295,5.772078074,0,1,5,1,0,0,0
WINS.JK,2020Q4,28.86610966,40.14032358,26.06391468,14.7860231,-2.828981679,-3.88672481,1,0,7,1,1,1,0
WINS.JK,2019Q4,29.00560126,42.36300525,25.92601514,-25.52208313,-3.959906447,-5.413683707,0,1,7,1,0,0,0
WOMF.JK,2020Q4,29.74379709,472.3861556,27.32270903,13.09978125,0.019526708,0.093656204,1,0,3,0,1,0,0
WOMF.JK,2019Q4,29.8088711,613.5134651,27.19960877,8.240451764,1.265458554,7.878560635,0,1,3,0,0,0,0
WOOD.JK,2020Q4,29.33919791,85.53338334,27.31294251,0.688743138,2.159747442,4.219831363,1,0,2,0,1,0,0
WOOD.JK,2019Q4,29.15457372,69.922046,27.30607868,55.92037796,0.678897691,1.341443734,0,1,2,0,0,0,0
WSKT.JK,2020Q4,32.55275204,453.5430544,29.60785439,-45.84870408,-1.79134115,-10.92298318,1,0,5,1,1,1,0
WSKT.JK,2019Q4,32.49272908,353.5944479,30.22124267,2.667857946,0.066313757,0.842963984,0,1,5,1,0,0,0
WTON.JK,2020Q4,29.96683739,84.29558612,28.62879779,-3.994594652,0.819006447,2.223623999,1,0,6,1,1,1,0
WTON.JK,2019Q4,29.81502291,61.35849854,28.66956348,45.85784388,2.150811228,6.279234198,0,1,6,1,0,0,0
YPAS.JK,2020Q4,26.35173743,59.7941817,25.36318398,-9.6707797,1.87443589,3.983787482,1,0,6,1,1,1,0
YPAS.JK,2019Q4,26.52524907,133.4346768,25.46489317,27.69487101,2.434889579,5.702841055,0,1,6,1,0,0,0
ZINC.JK,2020Q4,27.98820675,45.2242002,26.20053955,2.768142604,0.196052801,0.417420851,1,0,6,1,1,1,0
ZINC.JK,2019Q4,27.90664069,51.34707646,26.17323433,15.4940485,1.4782228,2.722806569,0,1,6,1,0,0,0
