Firm,Period,code,ICB Sector,ROA,ROE,TA,Total Liabilities,OI_GROWTH,REV_GROWTH,current_rat,quick_rat,Treated,After
LPKR.JK,2019Q2,LPKR.JK2019Q2,Real Estate Investment and Services Development,-2.974811414,-7,5.28979E+13,3.03891E+13,-1989.720637,-14.58760232,5.22,1.46,1,0
LPLI.JK,2019Q2,LPLI.JK2019Q2,Software & Computer Services,-1.797524864,-2,1.30212E+12,2.85522E+11,-12.10015528,4.010822855,4.12,4.12,1,0
LPPF.JK,2019Q2,LPPF.JK2019Q2,Retailers,19.44525933,58,5.2203E+12,3.48429E+12,-39.14686896,1.747456474,1.01,0.51,1,0
LPPS.JK,2019Q2,LPPS.JK2019Q2,Investment Banking and Brokerage Services,-1.337837909,-1,1.18777E+12,12633141010,-23.34232607,-98.78905625,3.42,3.42,1,0
LRNA.JK,2019Q2,LRNA.JK2019Q2,Industrial Transportation,1.835076385,2,3.15476E+11,46690269080,-62.27689586,31.45300159,1.64,1.29,1,0
LSIP.JK,2019Q2,LSIP.JK2019Q2,Food Producers,0.374256673,0,1.03252E+13,1.95954E+12,-74.66999877,6.863456396,2.99,2.12,0,0
LTLS.JK,2019Q2,LTLS.JK2019Q2,Chemicals,1.129132007,3,6.19256E+12,4.30535E+12,47.6573643,-3.394432297,0.94,0.57,0,0
MAIN.JK,2019Q2,MAIN.JK2019Q2,Food Producers,1.205484718,3,4.59968E+12,2.60463E+12,-14.59856284,20.55021917,1.41,0.52,0,0
MAMI.JK,2019Q2,MAMI.JK2019Q2,Travel and Leisure,-0.014547794,0,9.94892E+11,3.10062E+11,55.69441176,-16.93120082,1.36,1.24,1,0
MAPB.JK,2019Q2,MAPB.JK2019Q2,Travel and Leisure,1.734399548,3,1.94321E+12,8.11162E+11,20.33360456,21.5781451,0.97,0.78,1,0
MAPI.JK,2019Q2,MAPI.JK2019Q2,Retailers,3.425523676,6,1.27819E+13,7.01534E+12,44.20979458,11.73509704,1.51,0.76,1,0
MARI.JK,2019Q2,MARI.JK2019Q2,Media,2.278593824,4,3.24612E+11,1.25507E+11,9.229524861,21.16354587,0.29,0.28,1,0
MASA.JK,2019Q2,MASA.JK2019Q2,Automobiles and Parts,-0.567887419,-1,7.91796E+12,3.92638E+12,59.04713204,-4.27416394,1.16,0.57,1,0
MBAP.JK,2019Q2,MBAP.JK2019Q2,"Oil, Gas and Coal",5.857813518,8,2.61471E+12,6.94597E+11,-13.71687106,17.9975301,3.58,3.28,0,0
MBSS.JK,2019Q2,MBSS.JK2019Q2,Industrial Transportation,-0.319304228,0,3.29915E+12,9.92732E+11,-44.79318472,5.924849433,7.88,7.67,1,0
MBTO.JK,2019Q2,MBTO.JK2019Q2,Personal Goods,-2.829288928,-6,6.15223E+11,3.31778E+11,-24.46559523,-20.80596702,1.57,1.01,1,0
MCAS.JK,2019Q2,MCAS.JK2019Q2,Software & Computer Services,1.988762318,2,1.59064E+12,8.91237E+11,80.60042821,93.53458716,4.25,3.08,1,0
MDIA.JK,2019Q2,MDIA.JK2019Q2,Media,0.182255243,0,5.77177E+12,3.16347E+12,-101.035413,-27.56283463,1.82,1.56,1,0
MDKA.JK,2019Q2,MDKA.JK2019Q2,Industrial Metals and Mining,2.696624329,6,1.25619E+13,6.96106E+12,-7.983431708,129.5691584,1.14,0.54,1,0
MDKI.JK,2019Q2,MDKI.JK2019Q2,Chemicals,0.714571246,1,9.31636E+11,1.28581E+11,5.747264639,-11.6534419,4.16,3.03,0,0
MDLN.JK,2019Q2,MDLN.JK2019Q2,Real Estate Investment and Services Development,2.054895319,5,1.57399E+13,8.58898E+12,108.2557117,53.02371682,2.15,1.39,1,0
MEDC.JK,2019Q2,MEDC.JK2019Q2,"Oil, Gas and Coal",-0.06157832,0,8.8502E+13,5.45604E+13,14.08320885,7.76760991,1.49,1.38,0,0
MERK.JK,2019Q2,MERK.JK2019Q2,Pharmaceuticals and Biotechnology,-0.517194201,-1,8.48785E+11,7.23099E+11,-41.69979521,-0.288517897,2.27,1.24,0,0
META.JK,2019Q2,META.JK2019Q2,Industrial Transportation,1.581061027,2,4.2802E+12,1.79102E+12,-25.08553351,-21.70743314,3.63,3.62,1,0
MFIN.JK,2019Q2,MFIN.JK2019Q2,Finance and Credit Services,2.171824605,4,4.16031E+12,2.05421E+12,28.37514234,19.53928111,0.68,0.68,0,0
MFMI.JK,2019Q2,MFMI.JK2019Q2,Industrial Support Services,3.231293795,4,2.78457E+11,55312184550,14.33980191,-0.060114219,1.38,1.35,1,0
MICE.JK,2019Q2,MICE.JK2019Q2,"Personal Care, Drug and Grocery Stores",0.455281053,1,1.00727E+12,3.38467E+11,30.73519184,26.09153293,1.61,0.98,0,0
MIDI.JK,2019Q2,MIDI.JK2019Q2,Retailers,1.167298633,5,5.22466E+12,4.13467E+12,12.68694019,7.077173552,0.77,0.36,1,0
MIKA.JK,2019Q2,MIKA.JK2019Q2,Health Care Providers,3.536705129,4,5.40975E+12,1.18568E+12,20.72353085,16.19770919,6.78,6.67,0,0
MIRA.JK,2019Q2,MIRA.JK2019Q2,Industrial Transportation,0.395430857,1,3.53818E+11,1.11244E+11,-5.711178963,6.410888356,2.03,1.9,1,0
MKNT.JK,2019Q2,MKNT.JK2019Q2,Telecommunications Equipment,-6.900291603,-30,7.46703E+11,6.72608E+11,-235.9445946,-27.73124088,1.15,0.73,0,0
MKPI.JK,2019Q2,MKPI.JK2019Q2,Real Estate Investment and Services Development,1.482001058,2,6.8974E+12,1.75746E+12,-45.85072236,-5.924853429,1.27,1.25,1,0
MLBI.JK,2019Q2,MLBI.JK2019Q2,Beverages,8.237617667,26,2.80487E+12,2.28144E+12,1.716659887,4.47527176,0.5,0.41,0,0
MLIA.JK,2019Q2,MLIA.JK2019Q2,Construction and Materials,0.371831336,1,5.24681E+12,2.92602E+12,9.223162504,-38.77125843,1.02,0.44,0,0
MLPL.JK,2019Q2,MLPL.JK2019Q2,Retailers,0.102075994,1,1.65111E+13,1.199E+13,-106.0524432,-8.476203121,1.12,0.77,1,0
MLPT.JK,2019Q2,MLPT.JK2019Q2,Software & Computer Services,1.35906342,4,2.22605E+12,1.2442E+12,17.37263207,36.54713377,1.26,0.85,1,0
MMLP.JK,2019Q2,MMLP.JK2019Q2,Industrial Support Services,3.026930146,4,6.09132E+12,2.31743E+12,19.99407861,40.51338637,0.98,0.98,1,0
MNCN.JK,2019Q2,MNCN.JK2019Q2,Media,3.778728105,6,1.71521E+13,6.58378E+12,20.7584302,13.34008566,3.47,2.07,1,0
MPMX.JK,2019Q2,MPMX.JK2019Q2,Automobiles and Parts,1.432792199,2,9.62539E+12,2.71264E+12,-21.14214351,5.013032055,1.8,1.5,1,0
MPOW.JK,2019Q2,MPOW.JK2019Q2,Electricity,1.433142158,3,3.05345E+11,1.52797E+11,-4.294738734,-6.615701561,0.85,0.83,1,0
MPPA.JK,2019Q2,MPPA.JK2019Q2,Retailers,-2.287549229,-10,5.04462E+12,4.00811E+12,-51.63112184,-31.65377012,0.91,0.27,1,0
MRAT.JK,2019Q2,MRAT.JK2019Q2,Personal Goods,-0.486782089,-1,5.11369E+11,1.46056E+11,-140.5157289,-23.7343714,3.14,2.11,1,0
MSKY.JK,2019Q2,MSKY.JK2019Q2,Media,-0.792924738,-2,4.60639E+12,2.62268E+12,-877.6633234,-7.183644437,0.31,0.25,1,0
MTDL.JK,2019Q2,MTDL.JK2019Q2,Technology Hardware & Equipment,1.82003994,4,5.16621E+12,3.27053E+12,6.599325378,20.50141963,1.99,1.22,0,0
MTFN.JK,2019Q2,MTFN.JK2019Q2,Investment Banking and Brokerage Services,0.222433397,35,1.09026E+12,1.08707E+12,-740.6993311,-51.48704743,0.2,0.2,1,0
MTLA.JK,2019Q2,MTLA.JK2019Q2,Real Estate Investment and Services Development,2.599541948,4,5.2243E+12,1.79347E+12,-33.868432,22.62840301,3.07,0.83,1,0
MTRA.JK,2019Q2,MTRA.JK2019Q2,Construction and Materials,1.294166207,2,2.59233E+11,1.28159E+11,108.7680677,-25.76860548,1.23,0.76,0,0
MTSM.JK,2019Q2,MTSM.JK2019Q2,"Personal Care, Drug and Grocery Stores",-3.320841424,-4,73111516160,12131250590,-221.9261372,3.370934729,6.96,4.96,0,0
MYOH.JK,2019Q2,MYOH.JK2019Q2,"Oil, Gas and Coal",1.902020497,3,2.00943E+12,5.72748E+11,30.13031022,0.670672068,3.41,2.78,0,0
MYOR.JK,2019Q2,MYOR.JK2019Q2,Food Producers,2.015747449,4,1.7682E+13,8.52951E+12,43.88784422,11.90293558,3.77,2.78,0,0
NASA.JK,2019Q2,NASA.JK2019Q2,Real Estate Investment and Services Development,-0.217539848,0,1.16525E+12,81256770640,-4.681925816,-84.23308839,2.82,2.82,1,0
NELY.JK,2019Q2,NELY.JK2019Q2,Industrial Transportation,2.321873097,3,5.11929E+11,82189954610,-1.451333907,15.70193152,3.74,3.17,1,0
NIKL.JK,2019Q2,NIKL.JK2019Q2,Industrial Metals and Mining,0.131566303,0,1.68618E+12,1.04453E+12,-124.6168109,-15.86470113,1.18,0.77,1,0
NIPS.JK,2019Q2,NIPS.JK2019Q2,Electronic and Electrical Equipment,2.237727227,5,1.77796E+12,8.11326E+11,-197.4631789,15.56249306,1.16,0.6,1,0
NIRO.JK,2019Q2,NIRO.JK2019Q2,Real Estate Investment and Services Development,-0.166720725,0,7.90152E+12,5.84592E+12,-221.7772067,5.977944272,6.08,6,1,0
NRCA.JK,2019Q2,NRCA.JK2019Q2,Construction and Materials,1.872211859,4,2.44011E+12,1.10074E+12,-20.43475393,54.02621598,1.89,1.84,0,0
OASA.JK,2019Q2,OASA.JK2019Q2,Telecommunications Equipment,0.217678912,0,57572494180,8253560560,216.844871,5.506743232,7.24,7.19,0,0
OMRE.JK,2019Q2,OMRE.JK2019Q2,Real Estate Investment and Services Development,-0.58923144,-1,4.23098E+12,4.32032E+11,-10.00245851,12.54181108,0.92,0.87,1,0
PADI.JK,2019Q2,PADI.JK2019Q2,Investment Banking and Brokerage Services,1.699477181,2,5.45371E+11,19951945020,8.857326088,557.8583721,1.39,1.39,1,0
PALM.JK,2019Q2,PALM.JK2019Q2,Food Producers,-0.997190215,-1,1.92461E+12,3.80515E+11,-353.8774377,-69.22521234,0.62,0.5,0,0
PANR.JK,2019Q2,PANR.JK2019Q2,Travel and Leisure,-0.308847201,-1,1.85618E+12,1.1612E+12,-12.95449544,2.812759005,1.24,1.24,1,0
PANS.JK,2019Q2,PANS.JK2019Q2,Investment Banking and Brokerage Services,1.101673304,2,2.28211E+12,9.41405E+11,-415.7649664,99.65706763,0.7,0.7,1,0
PBRX.JK,2019Q2,PBRX.JK2019Q2,Personal Goods,1.259325101,3,8.98795E+12,4.95154E+12,21.93271217,10.43152502,7.19,3.24,1,0
PBSA.JK,2019Q2,PBSA.JK2019Q2,Construction and Materials,-0.057261251,0,7.01184E+11,1.31672E+11,126.4190319,3.448285229,3.17,2.69,0,0
PCAR.JK,2019Q2,PCAR.JK2019Q2,Food Producers,-3.064785806,-4,1.12667E+11,27071199510,-0.533335832,-63.50440554,2.98,2.82,0,0
PDES.JK,2019Q2,PDES.JK2019Q2,Travel and Leisure,1.295815158,3,4.629E+11,2.49231E+11,-86.56637671,-15.41710385,1.21,1.21,1,0
PEGE.JK,2019Q2,PEGE.JK2019Q2,Investment Banking and Brokerage Services,9.144130583,11,7.10212E+11,1.41359E+11,620.3938049,356.9327727,5.91,5.91,1,0
PGAS.JK,2019Q2,PGAS.JK2019Q2,"Gas, Water and Multi-utilities",-0.000675565,0,1.02313E+14,6.91809E+13,-5.607305103,-5.974655733,2.13,2.05,0,0
PGLI.JK,2019Q2,PGLI.JK2019Q2,Travel and Leisure,-0.240104962,0,87225369670,24114978240,63.88812614,-7.726859815,2.29,2.21,1,0
PICO.JK,2019Q2,PICO.JK2019Q2,General Industrials,0.194006607,1,8.52932E+11,5.46688E+11,0.968509572,13.48176052,1.28,0.58,1,0
PJAA.JK,2019Q2,PJAA.JK2019Q2,Travel and Leisure,1.46328099,3,4.04181E+12,2.35321E+12,-26.95143836,8.695685372,0.81,0.8,1,0
PKPK.JK,2019Q2,PKPK.JK2019Q2,"Oil, Gas and Coal",0.183227204,0,1.28176E+11,72315866000,-88.61971461,-41.11295328,129.79,102.83,0,0
PLIN.JK,2019Q2,PLIN.JK2019Q2,Travel and Leisure,1.663215905,3,5.03113E+12,4.23501E+12,93.52000233,3.17788155,1.03,1.02,1,0
PORT.JK,2019Q2,PORT.JK2019Q2,Industrial Transportation,-0.003598737,1,2.23842E+12,1.13286E+12,-25.05536975,28.09159828,1.42,0.77,1,0
POWR.JK,2019Q2,POWR.JK2019Q2,Electricity,2.106906666,4,1.84917E+13,9.52198E+12,9.196442191,2.547234597,6.69,5.95,1,0
PPRO.JK,2019Q2,PPRO.JK2019Q2,Real Estate Investment and Services Development,0.62674002,2,1.72378E+13,1.18015E+13,-37.51326406,-17.42638655,2.2,1.32,1,0
PRAS.JK,2019Q2,PRAS.JK2019Q2,Industrial Metals and Mining,0.295263016,1,1.72035E+12,9.25171E+11,-42.67160928,-22.51731063,0.86,0.36,1,0
PRDA.JK,2019Q2,PRDA.JK2019Q2,Medical Equipment and Services,1.743264045,2,1.89546E+12,3.56859E+11,20.40366497,12.20230574,9.77,9.53,0,0
PSAB.JK,2019Q2,PSAB.JK2019Q2,Travel and Leisure,0.094352972,0,1.34735E+13,8.45279E+12,32.37921364,30.52033984,0.83,0.49,1,0
PSKT.JK,2019Q2,PSKT.JK2019Q2,Travel and Leisure,-1.092629813,-1,4.67805E+11,55470977470,-63.78080152,-15.81781855,2,1.99,1,0
PTBA.JK,2019Q2,PTBA.JK2019Q2,"Oil, Gas and Coal",3.628397504,5,2.34121E+13,7.53661E+12,-30.45888352,10.50465165,2.35,2.09,0,0
PTIS.JK,2019Q2,PTIS.JK2019Q2,General Industrials,0.083856273,0,5.30441E+11,2.97774E+11,-27.84252074,1.898581099,0.84,0.83,1,0
PTPP.JK,2019Q2,PTPP.JK2019Q2,Construction and Materials,0.462928655,1,5.35045E+13,4.06951E+13,-18.07024826,-2.265364062,1.44,1.21,0,0
PTRO.JK,2019Q2,PTRO.JK2019Q2,"Oil, Gas and Coal",0.84224475,2,7.79717E+12,5.11832E+12,-19.01566273,16.72377851,1.51,1.43,0,0
PTSN.JK,2019Q2,PTSN.JK2019Q2,Electronic and Electrical Equipment,0.43414239,2,3.7376E+12,2.73641E+12,1.127909273,118.534096,1.08,0.45,1,0
PTSP.JK,2019Q2,PTSP.JK2019Q2,Travel and Leisure,4.081152694,7,3.31299E+11,1.69805E+11,38.58063564,27.04698947,1.06,0.71,1,0
PWON.JK,2019Q2,PWON.JK2019Q2,Real Estate Investment and Services Development,3.036200737,5,2.55773E+13,1.21393E+13,33.90301354,3.699788257,2.29,1.49,1,0
PYFA.JK,2019Q2,PYFA.JK2019Q2,Pharmaceuticals and Biotechnology,-0.0642896,0,1.84443E+11,70493078640,14.52926321,-0.846332803,3.18,1.87,0,0
RALS.JK,2019Q2,RALS.JK2019Q2,Retailers,8.897746573,13,6.26571E+12,2.17023E+12,0.268441073,-0.120003206,2.49,2.13,1,0
RANC.JK,2019Q2,RANC.JK2019Q2,"Personal Care, Drug and Grocery Stores",1.405056546,2,9.04619E+11,3.88781E+11,-2.350016988,1.748405796,1.63,0.9,0,0
RBMS.JK,2019Q2,RBMS.JK2019Q2,Real Estate Investment and Services Development,-0.472605042,-1,8.16005E+11,2.04326E+11,-145.5361207,34.16958387,3.84,2.98,1,0
RELI.JK,2019Q2,RELI.JK2019Q2,Investment Banking and Brokerage Services,1.081373999,1,6.56392E+11,1.40873E+11,-19.72830879,176.5399719,34.06,34.06,1,0
RIGS.JK,2019Q2,RIGS.JK2019Q2,Industrial Transportation,-15.51475241,-22,9.02227E+11,3.0599E+11,-892.6966667,3.626519653,0.88,0.78,1,0
RIMO.JK,2019Q2,RIMO.JK2019Q2,Retailers,-1.054959367,-1,5.9315E+12,1.07872E+12,-189.8909115,823.1585912,0.33,0.33,1,0
RMBA.JK,2019Q2,RMBA.JK2019Q2,Tobacco,-0.545488652,-1,1.56615E+13,6.51362E+12,-89.15562868,9.943646499,1.49,0.68,1,0
RODA.JK,2019Q2,RODA.JK2019Q2,Real Estate Investment and Services Development,-0.287729407,0,3.98683E+12,1.59418E+12,1030.766967,37.14824825,3.63,0.52,1,0
ROTI.JK,2019Q2,ROTI.JK2019Q2,Food Producers,0.510771029,1,4.40826E+12,1.52486E+12,546.567314,28.89587042,1.68,1.61,0,0
RUIS.JK,2019Q2,RUIS.JK2019Q2,"Oil, Gas and Coal",0.643242537,2,1.04773E+12,5.93685E+11,22.92039119,21.63032706,1.16,1.15,0,0
SAME.JK,2019Q2,SAME.JK2019Q2,Health Care Providers,0.026442783,0,2.53301E+12,1.20209E+12,-20.13592485,9.800695425,3.86,3.67,0,0
SCCO.JK,2019Q2,SCCO.JK2019Q2,Electronic and Electrical Equipment,1.020767983,2,4.31873E+12,1.30916E+12,37.15134747,18.29838361,2.24,1.46,1,0
SCMA.JK,2019Q2,SCMA.JK2019Q2,Media,4.244309767,6,6.9014E+12,1.89365E+12,-36.41773477,14.6258807,3.79,2.85,1,0
SCPI.JK,2019Q2,SCPI.JK2019Q2,Pharmaceuticals and Biotechnology,0.523470665,1,1.70111E+12,1.12608E+12,-93.66150725,4.461288669,2.77,1.78,0,0
SDMU.JK,2019Q2,SDMU.JK2019Q2,Industrial Transportation,-2.833252232,-5,3.47911E+11,1.66963E+11,-99.63977952,15.19741943,0.57,0.52,1,0
SDPC.JK,2019Q2,SDPC.JK2019Q2,Pharmaceuticals and Biotechnology,0.291289226,2,1.28946E+12,1.05399E+12,5.407889486,18.73068149,1.15,0.71,0,0
SGRO.JK,2019Q2,SGRO.JK2019Q2,Food Producers,-0.245902414,-1,9.206E+12,5.31805E+12,-80.61537134,-8.926556849,0.74,0.44,0,0
SHID.JK,2019Q2,SHID.JK2019Q2,Travel and Leisure,-1.070796877,-2,1.4764E+12,5.54267E+11,-76.37691634,-27.99200702,2.9,0.71,1,0
SHIP.JK,2019Q2,SHIP.JK2019Q2,Industrial Transportation,1.617319348,4,3.3846E+12,2.37067E+12,66.74013968,42.45070333,0.67,0.67,1,0
SIDO.JK,2019Q2,SIDO.JK2019Q2,Food Producers,4.889977142,5,3.27093E+12,3.04222E+11,29.08687607,6.575048972,5.64,4.39,0,0
SILO.JK,2019Q2,SILO.JK2019Q2,Health Care Providers,0.021634139,0,7.85421E+12,1.5618E+12,568.5022026,18.89095209,1.66,1.48,0,0
SIMP.JK,2019Q2,SIMP.JK2019Q2,Food Producers,-1.018853275,-2,3.52281E+13,2.06663E+13,-49.21851254,-6.619210823,0.77,0.41,0,0
SIPD.JK,2019Q2,SIPD.JK2019Q2,Food Producers,0.770222788,2,2.39721E+12,1.36668E+12,327.7602524,32.76228801,1.14,0.61,0,0
SKBM.JK,2019Q2,SKBM.JK2019Q2,Food Producers,-0.00678084,0,1.70799E+12,8.37469E+11,-9.560899469,0.847453282,1.38,0.68,0,0
SKLT.JK,2019Q2,SKLT.JK2019Q2,Food Producers,1.626114202,4,7.98533E+11,4.07215E+11,104.8844127,22.03877301,1.26,0.74,0,0
SMAR.JK,2019Q2,SMAR.JK2019Q2,Food Producers,-0.690580123,-2,2.73338E+13,1.70136E+13,-177.9503362,-8.859119429,1.11,0.65,0,0
SMBR.JK,2019Q2,SMBR.JK2019Q2,Construction and Materials,0.061990452,0,5.58235E+12,2.12663E+12,4.502670651,5.503727183,2.3,1.53,0,0
SMCB.JK,2019Q2,SMCB.JK2019Q2,Construction and Materials,-0.820438104,-3,1.90368E+13,1.2902E+13,-165.393823,-6.731740661,0.82,0.47,0,0
SMDM.JK,2019Q2,SMDM.JK2019Q2,Real Estate Investment and Services Development,0.743036216,1,3.18161E+12,1.40165E+12,40.77463793,13.69968986,2.51,0.34,1,0
SMDR.JK,2019Q2,SMDR.JK2019Q2,Industrial Transportation,-5.977597976,-11,7.82122E+12,5.16074E+12,-2549.249034,-11.88551504,1.22,1.2,1,0
SMGR.JK,2019Q2,SMGR.JK2019Q2,Construction and Materials,0.31352895,1,7.69832E+13,4.67037E+13,0.454524761,22.91252147,1.22,0.81,0,0
SMMT.JK,2019Q2,SMMT.JK2019Q2,"Oil, Gas and Coal",2.190315774,3,8.43904E+11,3.0089E+11,558.5508504,79.86737217,0.66,0.62,0,0
SMRA.JK,2019Q2,SMRA.JK2019Q2,Real Estate Investment and Services Development,0.472987189,2,2.39473E+13,1.69682E+13,7.272339381,9.84475266,1.73,0.31,1,0
SMRU.JK,2019Q2,SMRU.JK2019Q2,Industrial Metals and Mining,-2.395472596,-5,1.82159E+12,8.99792E+11,-9.828010084,3.231908858,1.9,1.82,1,0
SMSM.JK,2019Q2,SMSM.JK2019Q2,Automobiles and Parts,4.176188418,6,2.79858E+12,8.66818E+11,-1.013324771,-2.644987767,4.79,2.54,1,0
SOCI.JK,2019Q2,SOCI.JK2019Q2,Industrial Transportation,0.551949328,1,9.75347E+12,4.94401E+12,95.84213153,20.23400954,2.29,1.89,1,0
SONA.JK,2019Q2,SONA.JK2019Q2,Travel and Leisure,1.238689335,2,1.26605E+12,4.6436E+11,-85.61465503,-21.63537019,2.92,1.68,1,0
SPMA.JK,2019Q2,SPMA.JK2019Q2,Industrial Materials,1.49565718,2,2.20556E+12,8.78301E+11,61.9826204,16.0332242,1.63,0.59,1,0
SRAJ.JK,2019Q2,SRAJ.JK2019Q2,Health Care Providers,0.14220731,0,2.87135E+12,1.0251E+12,-139.3045704,43.11556041,0.68,0.64,0,0
SRIL.JK,2019Q2,SRIL.JK2019Q2,Personal Goods,2.031630698,5,1.98848E+13,1.21904E+13,0.280632595,22.38190589,9.78,5.16,1,0
SRTG.JK,2019Q2,SRTG.JK2019Q2,Investment Banking and Brokerage Services,9.244651386,12,2.30512E+13,4.51432E+12,-291.0129561,-326.6376391,5.56,5.56,1,0
SSIA.JK,2019Q2,SSIA.JK2019Q2,Construction and Materials,-0.115146626,-1,7.61531E+12,3.45369E+12,-24.29400408,62.08904786,1.55,1.3,0,0
SSMS.JK,2019Q2,SSMS.JK2019Q2,Food Producers,-1.147111359,-3,1.12441E+13,6.96138E+12,-41.71301981,-34.44666037,2.26,1.81,0,0
SSTM.JK,2019Q2,SSTM.JK2019Q2,Personal Goods,-0.001421902,0,5.37498E+11,3.36572E+11,-871.214906,-3.186699605,1.67,0.02,1,0
STTP.JK,2019Q2,STTP.JK2019Q2,Food Producers,4.205722581,6,2.58739E+12,1.05042E+12,41.97332361,34.22520208,2.56,1.64,0,0
SUPR.JK,2019Q2,SUPR.JK2019Q2,Telecommunications Service Providers,-0.155703655,-1,1.10804E+13,8.11558E+12,-11.41704488,-9.313232694,1.34,1.31,0,0
TALF.JK,2019Q2,TALF.JK2019Q2,General Industrials,0.365198324,0,1.09905E+12,1.67139E+11,-40.93523399,-19.19819535,2.62,1.3,1,0
TARA.JK,2019Q2,TARA.JK2019Q2,Real Estate Investment and Services Development,0.027043701,0,1.12287E+12,78018263220,-52.25381774,-52.1218432,0.75,0.37,1,0
TBIG.JK,2019Q2,TBIG.JK2019Q2,Telecommunications Equipment,0.593848748,5,2.92828E+13,2.5565E+13,6.682650702,9.984916696,0.2,0.2,0,0
TBLA.JK,2019Q2,TBLA.JK2019Q2,Food Producers,0.942669098,3,1.65855E+13,1.16099E+13,-0.981955624,4.704074863,1.9,0.95,0,0
TBMS.JK,2019Q2,TBMS.JK2019Q2,Industrial Metals and Mining,0.814050915,3,2.40564E+12,1.77498E+12,124.2444921,-18.90431711,1.03,0.76,1,0
TCID.JK,2019Q2,TCID.JK2019Q2,Personal Goods,0.902408031,1,2.50993E+12,5.8479E+11,6.525466423,11.3645834,4.93,2.26,1,0
TELE.JK,2019Q2,TELE.JK2019Q2,Telecommunications Equipment,0.149853874,0,8.33909E+12,4.30188E+12,52.02872797,-11.61578093,4.45,2.35,0,0
TFCO.JK,2019Q2,TFCO.JK2019Q2,Chemicals,-0.004500139,0,4.49045E+12,3.90254E+11,-109.5679675,-6.44997609,5.82,3.08,0,0
TGKA.JK,2019Q2,TGKA.JK2019Q2,"Personal Care, Drug and Grocery Stores",3.523692465,9,2.83751E+12,1.92396E+12,77.15347852,10.39309664,2.01,1.32,0,0
TGRA.JK,2019Q2,TGRA.JK2019Q2,Electricity,0.273987311,0,4.70822E+11,1.61148E+11,-659.3477936,139.5200205,2.01,1.32,1,0
TIFA.JK,2019Q2,TIFA.JK2019Q2,Finance and Credit Services,0.663080047,3,1.34E+12,9.84781E+11,-4.285955614,-4.950663669,12.27,12.27,0,0
TINS.JK,2019Q2,TINS.JK2019Q2,Industrial Metals and Mining,-0.442166826,-1,2.06504E+13,1.10199E+13,372.857372,140.0041843,1.23,0.49,1,0
TIRA.JK,2019Q2,TIRA.JK2019Q2,Industrial Engineering,-0.252318585,0,3.43588E+11,1.8376E+11,-172.7761675,25.07956035,1.42,0.71,1,0
TKIM.JK,2019Q2,TKIM.JK2019Q2,Industrial Materials,1.908094816,4,4.24199E+13,2.37566E+13,33.10853747,-1.989492275,1.63,1.09,1,0
TLKM.JK,2019Q2,TLKM.JK2019Q2,Telecommunications Service Providers,3.217037327,5,2.15699E+14,1.14003E+14,10.58098915,7.743950039,0.89,0.87,0,0
TMAS.JK,2019Q2,TMAS.JK2019Q2,Industrial Transportation,1.49063915,4,2.84096E+12,1.72247E+12,13.38568869,8.940252025,0.49,0.41,1,0
TOBA.JK,2019Q2,TOBA.JK2019Q2,"Oil, Gas and Coal",2.559190007,4,7.36159E+12,4.70739E+12,-53.09037979,51.01091742,1.41,0.78,0,0
TOPS.JK,2019Q2,TOPS.JK2019Q2,Construction and Materials,0.541837953,1,3.32069E+12,1.89116E+12,-33.86449834,-44.27765633,1.54,1.18,0,0
TOTL.JK,2019Q2,TOTL.JK2019Q2,Construction and Materials,1.246392424,4,2.9815E+12,1.95756E+12,-16.93299165,-10.49042135,1.47,1.47,0,0
TOTO.JK,2019Q2,TOTO.JK2019Q2,Construction and Materials,0.780613884,1,2.76639E+12,8.56311E+11,-75.30181591,-20.88919489,3.97,1.9,0,0
TOWR.JK,2019Q2,TOWR.JK2019Q2,Telecommunications Service Providers,2.073529256,6,2.60506E+13,1.57666E+13,2.100618569,7.179933614,0.56,0.56,0,0
TPIA.JK,2019Q2,TPIA.JK2019Q2,Chemicals,0.504692029,1,4.51086E+13,2.00868E+13,-34.70526251,-16.31269035,2.59,2.06,0,0
TPMA.JK,2019Q2,TPMA.JK2019Q2,Industrial Transportation,1.223725586,2,1.55225E+12,5.07399E+11,-39.36663172,-7.348613225,0.76,0.72,1,0
TRAM.JK,2019Q2,TRAM.JK2019Q2,Industrial Transportation,1.433497399,3,1.13216E+13,1.40957E+12,-123.1168317,484.0488448,0.81,0.72,1,0
TRIM.JK,2019Q2,TRIM.JK2019Q2,Investment Banking and Brokerage Services,1.009190384,2,1.68005E+12,8.54802E+11,2.427128006,-3.47811998,7.98,7.98,1,0
TRIS.JK,2019Q2,TRIS.JK2019Q2,Personal Goods,0.083258312,-1,6.39965E+11,3.93291E+11,12.47008206,70.3573736,1.71,0.68,1,0
TRST.JK,2019Q2,TRST.JK2019Q2,General Industrials,0.250774599,1,4.39673E+12,2.2032E+12,5.859494274,7.225085195,1.12,0.54,1,0
TRUS.JK,2019Q2,TRUS.JK2019Q2,Investment Banking and Brokerage Services,1.800504517,2,3.00505E+11,24120510450,8.067048871,9.328295634,49.88,49.88,1,0
TSPC.JK,2019Q2,TSPC.JK2019Q2,Pharmaceuticals and Biotechnology,1.588278645,2,8.06481E+12,2.7584E+12,3.886868022,9.716608285,2.75,1.91,0,0
