Firm,Period,code,ICB Sector,ROA,ROE,TA,Total Liabilities,OI_GROWTH,REV_GROWTH,current_rat,quick_rat,Treated,After
IBFN.JK,2019Q2,IBFN.JK2019Q2,Finance and Credit Services,-0.868238455,-4.110233102,1.75E+12,1.51E+12,-13.26984781,-145.7241442,0.2,0.2,1,1
IBST.JK,2019Q2,IBST.JK2019Q2,Telecommunications Service Providers,0.321838047,0.466654645,7.68E+12,2.34E+12,16.79696948,23.11578978,1.14,0.97,1,1
ICBP.JK,2019Q2,ICBP.JK2019Q2,Food Producers,3.549090006,5.395042606,3.74E+13,1.33E+13,13.96969282,13.52718373,1.78,1.41,1,1
ICON.JK,2019Q2,ICON.JK2019Q2,Real Estate Investment and Services Development,0.816825645,1.538877769,3.87E+11,2.36E+11,194.2786329,0.985662149,2.07,0.99,0,1
IDPR.JK,2019Q2,IDPR.JK2019Q2,Construction and Materials,-0.131759707,-0.169362131,1.88E+12,7.00E+11,-22.18896339,10.63767424,2.56,1.74,1,1
IGAR.JK,2019Q2,IGAR.JK2019Q2,General Industrials,2.23650432,2.635995259,5.95E+11,2.38E+11,-4.675704469,-8.314656207,6.66,4.9,0,1
IIKP.JK,2019Q2,IIKP.JK2019Q2,Food Producers,-1.146584544,-1.250277501,2.92E+11,25003804020,4.745334247,18.49095523,0.98,0.17,1,1
IKBI.JK,2019Q2,IKBI.JK2019Q2,Electronic and Electrical Equipment,1.007525156,1.41050681,1.33E+12,3.73E+11,-1.490656476,36.84956347,2.71,1.44,0,1
IMAS.JK,2019Q2,IMAS.JK2019Q2,Automobiles and Parts,-0.457006362,-2.26572461,4.29E+13,3.28E+13,-2.359517136,11.66056976,0.81,0.67,0,1
IMJS.JK,2019Q2,IMJS.JK2019Q2,Consumer Services,0.28030783,2.020607164,2.10E+13,1.79E+13,45.9519502,27.49577897,0.8,0.79,0,1
IMPC.JK,2019Q2,IMPC.JK2019Q2,General Industrials,0.088707696,0.892444106,2.40E+12,1.28E+12,20.0496733,6.724105594,2.96,1.46,0,1
INAF.JK,2019Q2,INAF.JK2019Q2,Pharmaceuticals and Biotechnology,-0.184450718,-0.545644053,1.40E+12,9.28E+11,-70.83973423,-13.97937686,1.01,0.69,1,1
INAI.JK,2019Q2,INAI.JK2019Q2,Industrial Metals and Mining,0.931677813,4.18682716,1.39E+12,1.07E+12,-4.98083152,13.07381883,1.05,0.69,0,1
INCF.JK,2019Q2,INCF.JK2019Q2,Chemicals,0.300082875,1.04407365,5.26E+11,3.85E+11,-130.4793256,35.80598546,1.03,0.63,1,1
INCI.JK,2019Q2,INCI.JK2019Q2,Chemicals,0.57052423,0.668167774,3.79E+11,57666345110,-59.83818745,8.66225414,4.08,3.11,1,1
INCO.JK,2019Q2,INCO.JK2019Q2,Precious Metals and Mining,-0.283173711,-0.32361241,2.98E+13,3.55E+12,-124.4838634,-19.91082376,4.33,2.93,0,1
INDF.JK,2019Q2,INDF.JK2019Q2,Food Producers,1.331966957,3.40891939,9.74E+13,6.29E+13,3.87016607,5.830742513,1.11,0.7,1,1
INDR.JK,2019Q2,INDR.JK2019Q2,Personal Goods,0.314093674,0.649924915,1.09E+13,5.67E+12,-65.2006435,-2.277737048,1.07,0.46,0,1
INDS.JK,2019Q2,INDS.JK2019Q2,Automobiles and Parts,0.030540981,0.035958349,2.52E+12,2.73E+11,-18.50913085,-18.59505072,4.94,2.78,0,1
INDY.JK,2019Q2,INDY.JK2019Q2,"Oil, Gas and Coal",0.151420674,0.102994761,5.03E+13,3.73E+13,-56.69160327,5.021626403,2.51,2.31,1,1
INKP.JK,2019Q2,INKP.JK2019Q2,Industrial Materials,0.836367204,1.908081134,1.25E+14,7.04E+13,-34.89447315,-3.626153349,2.07,1.39,0,1
INPP.JK,2019Q2,INPP.JK2019Q2,Real Estate Investment and Services Development,24.03172805,38.14115636,8.18E+12,3.00E+12,221.6006892,14.80660323,6.36,6.16,0,1
INRU.JK,2019Q2,INRU.JK2019Q2,Industrial Materials,-0.095450937,-0.244753393,6.55E+12,4.14E+12,304.8555596,-31.44749928,0.79,0.09,0,1
INTD.JK,2019Q2,INTD.JK2019Q2,Leisure Goods,0.839682554,1.142374574,50267098370,11964219800,-81.56521214,5.741302676,14.49,7.56,0,1
INTP.JK,2019Q2,INTP.JK2019Q2,Construction and Materials,0.910484653,1.069555493,2.59E+13,4.02E+12,980.2623568,6.731058491,3.25,2.63,1,1
IPOL.JK,2019Q2,IPOL.JK2019Q2,General Industrials,0.397373356,0.693854487,3.96E+12,1.89E+12,19.83385527,-4.299608552,1.08,0.71,0,1
ISAT.JK,2019Q2,ISAT.JK2019Q2,Telecommunications Service Providers,-0.073142201,-0.362600229,5.59E+13,4.50E+13,-7.831563479,16.22825709,0.31,0.31,1,1
ISSP.JK,2019Q2,ISSP.JK2019Q2,Industrial Metals and Mining,0.467313803,1.041055932,6.70E+12,3.52E+12,33.10415448,10.43969247,1.36,0.4,0,1
ITMA.JK,2019Q2,ITMA.JK2019Q2,"Oil, Gas and Coal",2.970949399,2.974859039,1.96E+12,4177599750,64.02739173,-3.957299245,0.85,0.85,1,1
ITMG.JK,2019Q2,ITMG.JK2019Q2,"Oil, Gas and Coal",2.146462432,3.561307176,1.87E+13,6.14E+12,-32.67786122,0.6707126,1.79,1.39,1,1
JAWA.JK,2019Q2,JAWA.JK2019Q2,Food Producers,-1.906303637,-12.17622956,3.53E+12,3.01E+12,-1005.113363,-1.597115392,0.93,0.65,1,1
JECC.JK,2019Q2,JECC.JK2019Q2,Technology Hardware & Equipment,1.393481229,4.59477585,1.99E+12,1.45E+12,-50.90206906,14.9285702,1.11,0.69,1,1
JGLE.JK,2019Q2,JGLE.JK2019Q2,Travel and Leisure,-0.396018339,-0.670129721,3.82E+12,1.56E+12,-40.5291576,-11.30837261,4.12,3.75,0,1
JIHD.JK,2019Q2,JIHD.JK2019Q2,Real Estate Investment and Services Development,0.294030534,-0.031699614,6.59E+12,3.02E+12,-84.23536675,-7.833947526,0.82,0.77,0,1
JKON.JK,2019Q2,JKON.JK2019Q2,Construction and Materials,0.060681872,0.132048202,5.06E+12,2.41E+12,-85.70968846,12.74355513,1.27,0.95,1,1
JPFA.JK,2019Q2,JPFA.JK2019Q2,Food Producers,2.446431817,5.299318638,2.52E+13,1.55E+13,-23.93337924,9.434595276,1.55,0.39,1,1
JRPT.JK,2019Q2,JRPT.JK2019Q2,Real Estate Investment and Services Development,2.30989188,3.802425778,1.10E+13,4.48E+12,14.29121222,7.819310199,1.1,0.36,0,1
JSMR.JK,2019Q2,JSMR.JK2019Q2,Industrial Transportation,0.519558885,2.701281994,8.97E+13,7.20E+13,19.93101152,-31.32908992,0.31,0.31,0,1
JSPT.JK,2019Q2,JSPT.JK2019Q2,Travel and Leisure,0.12136732,0.360782528,5.14E+12,2.72E+12,-66.96597506,-45.658636,1.95,1.93,0,1
JTPE.JK,2019Q2,JTPE.JK2019Q2,Industrial Support Services,2.699960624,3.650549522,1.04E+12,4.33E+11,185.7609128,39.15207854,1.25,0.36,0,1
KAEF.JK,2019Q2,KAEF.JK2019Q2,Pharmaceuticals and Biotechnology,0.331228564,0.563024361,1.68E+13,9.39E+12,-14.06875663,41.74986651,1,0.57,1,1
KBLI.JK,2019Q2,KBLI.JK2019Q2,Electronic and Electrical Equipment,1.886946364,3.10953837,3.06E+12,1.20E+12,176.4803909,16.54009517,3.4,1.76,0,1
KBLM.JK,2019Q2,KBLM.JK2019Q2,Electronic and Electrical Equipment,0.715595163,1.130582475,1.30E+12,4.79E+11,742.6742095,19.77188682,1.31,0.58,0,1
KBLV.JK,2019Q2,KBLV.JK2019Q2,Telecommunications Service Providers,-0.718400078,-2.063234868,6.91E+12,4.94E+12,-100.2630399,-82.66062495,0.05,0.04,1,1
KBRI.JK,2019Q2,KBRI.JK2019Q2,Industrial Materials,-4.119607937,-15.43605604,1.17E+12,8.68E+11,-63.22510171,-77.19175914,0.03,0.02,0,1
KDSI.JK,2019Q2,KDSI.JK2019Q2,Household Goods and Home Construction,1.598368215,3.886126699,1.41E+12,8.18E+11,55.38682862,-3.904970437,1.19,0.65,1,1
KIAS.JK,2019Q2,KIAS.JK2019Q2,Construction and Materials,-2.478369913,-3.038809079,1.62E+12,3.80E+11,-11.11720951,-12.94804421,2.98,2.39,1,1
KICI.JK,2019Q2,KICI.JK2019Q2,Household Goods and Home Construction,-0.586167748,-0.971011173,1.54E+11,62184082600,-218.1988684,24.55743451,6.3,1.96,1,1
KIJA.JK,2019Q2,KIJA.JK2019Q2,Real Estate Investment and Services Development,-0.20913284,-0.45956577,1.20E+13,6.62E+12,336.7698588,-30.82372815,6.3,1.6,0,1
KINO.JK,2019Q2,KINO.JK2019Q2,"Personal Care, Drug and Grocery Stores",1.29126944,2.39387562,4.60E+12,2.13E+12,78.40762278,40.03480725,1.23,0.9,1,1
KIOS.JK,2019Q2,KIOS.JK2019Q2,Software & Computer Services,0.193420752,0.445636208,2.63E+11,1.49E+11,24.78513666,0.637669551,1.56,0.6,0,1
KKGI.JK,2019Q2,KKGI.JK2019Q2,"Oil, Gas and Coal",3.283882198,4.773986052,1.73E+12,5.72E+11,-247.1393524,450.4703248,2.11,1.56,1,1
KLBF.JK,2019Q2,KLBF.JK2019Q2,Pharmaceuticals and Biotechnology,3.552581494,4.437832311,1.88E+13,4.15E+12,5.880577641,8.340691039,4.01,2.58,1,1
KMTR.JK,2019Q2,KMTR.JK2019Q2,Automobiles and Parts,1.600153266,4.0265854,4.74E+12,2.95E+12,60.37146775,8.170388231,5.78,3.44,0,1
KOBX.JK,2019Q2,KOBX.JK2019Q2,Industrial Transportation,-0.123950714,-0.504939936,1.82E+12,1.35E+12,7.202157087,-27.06401336,1.12,0.39,0,1
KOIN.JK,2019Q2,KOIN.JK2019Q2,Retailers,-0.246464878,-1.852173476,7.41E+11,7.17E+11,-219.5407654,-11.94034613,1.1,0.73,0,1
KONI.JK,2019Q2,KONI.JK2019Q2,Leisure Goods,-1.12750051,-10.56120144,1.17E+11,1.10E+11,-63.2373723,-15.37096119,0.92,0.41,0,1
KOPI.JK,2019Q2,KOPI.JK2019Q2,"Oil, Gas and Coal",3.087247613,5.728140072,1.64E+11,80403865870,-202.2121014,131.5403514,1.37,1.37,1,1
KPIG.JK,2019Q2,KPIG.JK2019Q2,Real Estate Investment and Services Development,1.458706092,1.867242412,2.50E+13,4.76E+12,-3.562842327,9.180413965,2.74,1.69,0,1
KRAH.JK,2019Q2,KRAH.JK2019Q2,Industrial Engineering,-9.816841426,-40.30095783,6.46E+11,4.13E+11,-8.939034083,-54.00324747,0.94,0.14,0,1
KRAS.JK,2019Q2,KRAS.JK2019Q2,Industrial Metals and Mining,-1.746539301,-4.17333426,6.03E+13,3.62E+13,186.2761655,-24.17333245,0.51,0.29,0,1
KREN.JK,2019Q2,KREN.JK2019Q2,Investment Banking and Brokerage Services,4.637437381,7.301645265,3.53E+12,1.87E+12,34.66504419,63.03569993,2.56,2.56,0,1
LEAD.JK,2019Q2,LEAD.JK2019Q2,"Oil, Gas and Coal",-2.246079486,-7.347054131,2.19E+12,1.54E+12,24.42985512,-17.15499985,0.58,0.53,1,1
LINK.JK,2019Q2,LINK.JK2019Q2,Telecommunications Service Providers,4.294482333,5.545455935,6.10E+12,1.14E+12,-3.154133606,-2.5571396,0.79,0.79,1,1
LION.JK,2019Q2,LION.JK2019Q2,Industrial Metals and Mining,0.377774612,0.540312081,6.79E+11,2.14E+11,-76.6758278,-4.816578991,4.01,2.7,0,1
LMAS.JK,2019Q2,LMAS.JK2019Q2,Media,0.913342314,3.459133507,4.16E+11,3.49E+11,38.49715052,47.70064147,1.82,0.43,0,1
LMPI.JK,2019Q2,LMPI.JK2019Q2,Household Goods and Home Construction,-1.365949658,-3.316610978,7.53E+11,4.66E+11,-207.4309206,6.881241125,1.31,0.6,1,1
LMSH.JK,2019Q2,LMSH.JK2019Q2,Industrial Metals and Mining,-3.932148743,-4.691091479,1.49E+11,25862122110,-191.6547461,-30.38630116,6.03,3.16,0,1
LPCK.JK,2019Q2,LPCK.JK2019Q2,Real Estate Investment and Services Development,0.6032504,0.801243139,9.90E+12,2.00E+12,-98.02308786,-65.56281627,5.87,2.05,0,1
LPIN.JK,2019Q2,LPIN.JK2019Q2,Automobiles and Parts,2.613063876,2.912740595,3.02E+11,28935603820,-77.0619608,-21.79763596,18.62,12.89,0,1
LPKR.JK,2019Q2,LPKR.JK2019Q2,Real Estate Investment and Services Development,-2.974811414,-6.575425005,5.29E+13,3.04E+13,-1989.720637,-14.58760232,5.22,1.46,0,1
LPLI.JK,2019Q2,LPLI.JK2019Q2,Software & Computer Services,-1.797524864,-2.306025472,1.30E+12,2.86E+11,-12.10015528,4.010822855,4.12,4.12,0,1
LPPF.JK,2019Q2,LPPF.JK2019Q2,Retailers,19.44525933,58.47022366,5.22E+12,3.48E+12,-39.14686896,1.747456474,1.01,0.51,0,1
LPPS.JK,2019Q2,LPPS.JK2019Q2,Investment Banking and Brokerage Services,-1.337837909,-1.351822047,1.19E+12,12633141010,-23.34232607,-98.78905625,3.42,3.42,0,1
LRNA.JK,2019Q2,LRNA.JK2019Q2,Industrial Transportation,1.835076385,2.158870733,3.15E+11,46690269080,-62.27689586,31.45300159,1.64,1.29,0,1
LSIP.JK,2019Q2,LSIP.JK2019Q2,Food Producers,0.374256673,0.462768309,1.03E+13,1.96E+12,-74.66999877,6.863456396,2.99,2.12,1,1
LTLS.JK,2019Q2,LTLS.JK2019Q2,Chemicals,1.129132007,3.062200859,6.19E+12,4.31E+12,47.6573643,-3.394432297,0.94,0.57,1,1
MAIN.JK,2019Q2,MAIN.JK2019Q2,Food Producers,1.205484718,2.740570012,4.60E+12,2.60E+12,-14.59856284,20.55021917,1.41,0.52,1,1
MAMI.JK,2019Q2,MAMI.JK2019Q2,Travel and Leisure,-0.014547794,-0.263493067,9.95E+11,3.10E+11,55.69441176,-16.93120082,1.36,1.24,0,1
MAPB.JK,2019Q2,MAPB.JK2019Q2,Travel and Leisure,1.734399548,2.950610515,1.94E+12,8.11E+11,20.33360456,21.5781451,0.97,0.78,0,1
MAPI.JK,2019Q2,MAPI.JK2019Q2,Retailers,3.425523676,6.352658813,1.28E+13,7.02E+12,44.20979458,11.73509704,1.51,0.76,0,1
MARI.JK,2019Q2,MARI.JK2019Q2,Media,2.278593824,3.743253794,3.25E+11,1.26E+11,9.229524861,21.16354587,0.29,0.28,0,1
MASA.JK,2019Q2,MASA.JK2019Q2,Automobiles and Parts,-0.567887419,-1.043947213,7.92E+12,3.93E+12,59.04713204,-4.27416394,1.16,0.57,0,1
MBAP.JK,2019Q2,MBAP.JK2019Q2,"Oil, Gas and Coal",5.857813518,8.013899874,2.61E+12,6.95E+11,-13.71687106,17.9975301,3.58,3.28,1,1
MBSS.JK,2019Q2,MBSS.JK2019Q2,Industrial Transportation,-0.319304228,-0.472506247,3.30E+12,9.93E+11,-44.79318472,5.924849433,7.88,7.67,0,1
MBTO.JK,2019Q2,MBTO.JK2019Q2,Personal Goods,-2.829288928,-6.165541126,6.15E+11,3.32E+11,-24.46559523,-20.80596702,1.57,1.01,0,1
MCAS.JK,2019Q2,MCAS.JK2019Q2,Software & Computer Services,1.988762318,1.885421721,1.59E+12,8.91E+11,80.60042821,93.53458716,4.25,3.08,0,1
MDIA.JK,2019Q2,MDIA.JK2019Q2,Media,0.182255243,0.429907998,5.77E+12,3.16E+12,-101.035413,-27.56283463,1.82,1.56,0,1
MDKA.JK,2019Q2,MDKA.JK2019Q2,Industrial Metals and Mining,2.696624329,5.668675894,1.26E+13,6.96E+12,-7.983431708,129.5691584,1.14,0.54,0,1
MDKI.JK,2019Q2,MDKI.JK2019Q2,Chemicals,0.714571246,0.819736506,9.32E+11,1.29E+11,5.747264639,-11.6534419,4.16,3.03,1,1
MDLN.JK,2019Q2,MDLN.JK2019Q2,Real Estate Investment and Services Development,2.054895319,4.55160879,1.57E+13,8.59E+12,108.2557117,53.02371682,2.15,1.39,0,1
MEDC.JK,2019Q2,MEDC.JK2019Q2,"Oil, Gas and Coal",-0.06157832,-0.479993923,8.85E+13,5.46E+13,14.08320885,7.76760991,1.49,1.38,1,1
MERK.JK,2019Q2,MERK.JK2019Q2,Pharmaceuticals and Biotechnology,-0.517194201,-1.031075166,8.49E+11,7.23E+11,-41.69979521,-0.288517897,2.27,1.24,1,1
META.JK,2019Q2,META.JK2019Q2,Industrial Transportation,1.581061027,1.983993523,4.28E+12,1.79E+12,-25.08553351,-21.70743314,3.63,3.62,0,1
MFIN.JK,2019Q2,MFIN.JK2019Q2,Finance and Credit Services,2.171824605,4.041376512,4.16E+12,2.05E+12,28.37514234,19.53928111,0.68,0.68,1,1
MFMI.JK,2019Q2,MFMI.JK2019Q2,Industrial Support Services,3.231293795,4.066386211,2.78E+11,55312184550,14.33980191,-0.060114219,1.38,1.35,0,1
MICE.JK,2019Q2,MICE.JK2019Q2,"Personal Care, Drug and Grocery Stores",0.455281053,0.770489726,1.01E+12,3.38E+11,30.73519184,26.09153293,1.61,0.98,1,1
MIDI.JK,2019Q2,MIDI.JK2019Q2,Retailers,1.167298633,5.479874731,5.22E+12,4.13E+12,12.68694019,7.077173552,0.77,0.36,0,1
MIKA.JK,2019Q2,MIKA.JK2019Q2,Health Care Providers,3.536705129,4.194068518,5.41E+12,1.19E+12,20.72353085,16.19770919,6.78,6.67,1,1
MIRA.JK,2019Q2,MIRA.JK2019Q2,Industrial Transportation,0.395430857,0.606956341,3.54E+11,1.11E+11,-5.711178963,6.410888356,2.03,1.9,0,1
MKNT.JK,2019Q2,MKNT.JK2019Q2,Telecommunications Equipment,-6.900291603,-30.15186989,7.47E+11,6.73E+11,-235.9445946,-27.73124088,1.15,0.73,1,1
MKPI.JK,2019Q2,MKPI.JK2019Q2,Real Estate Investment and Services Development,1.482001058,1.978979129,6.90E+12,1.76E+12,-45.85072236,-5.924853429,1.27,1.25,0,1
MLBI.JK,2019Q2,MLBI.JK2019Q2,Beverages,8.237617667,25.50414852,2.80E+12,2.28E+12,1.716659887,4.47527176,0.5,0.41,1,1
MLIA.JK,2019Q2,MLIA.JK2019Q2,Construction and Materials,0.371831336,0.852773639,5.25E+12,2.93E+12,9.223162504,-38.77125843,1.02,0.44,1,1
MLPL.JK,2019Q2,MLPL.JK2019Q2,Retailers,0.102075994,1.019866875,1.65E+13,1.20E+13,-106.0524432,-8.476203121,1.12,0.77,0,1
MLPT.JK,2019Q2,MLPT.JK2019Q2,Software & Computer Services,1.35906342,3.892269127,2.23E+12,1.24E+12,17.37263207,36.54713377,1.26,0.85,0,1
MMLP.JK,2019Q2,MMLP.JK2019Q2,Industrial Support Services,3.026930146,3.636013973,6.09E+12,2.32E+12,19.99407861,40.51338637,0.98,0.98,0,1
MNCN.JK,2019Q2,MNCN.JK2019Q2,Media,3.778728105,5.880000116,1.72E+13,6.58E+12,20.7584302,13.34008566,3.47,2.07,0,1
MPMX.JK,2019Q2,MPMX.JK2019Q2,Automobiles and Parts,1.432792199,1.87702274,9.63E+12,2.71E+12,-21.14214351,5.013032055,1.8,1.5,0,1
MPOW.JK,2019Q2,MPOW.JK2019Q2,Electricity,1.433142158,2.917659078,3.05E+11,1.53E+11,-4.294738734,-6.615701561,0.85,0.83,0,1
MPPA.JK,2019Q2,MPPA.JK2019Q2,Retailers,-2.287549229,-10.31218474,5.04E+12,4.01E+12,-51.63112184,-31.65377012,0.91,0.27,0,1
MRAT.JK,2019Q2,MRAT.JK2019Q2,Personal Goods,-0.486782089,-0.679319847,5.11E+11,1.46E+11,-140.5157289,-23.7343714,3.14,2.11,0,1
MSKY.JK,2019Q2,MSKY.JK2019Q2,Media,-0.792924738,-1.843301861,4.61E+12,2.62E+12,-877.6633234,-7.183644437,0.31,0.25,0,1
MTDL.JK,2019Q2,MTDL.JK2019Q2,Technology Hardware & Equipment,1.82003994,3.533514023,5.17E+12,3.27E+12,6.599325378,20.50141963,1.99,1.22,1,1
MTFN.JK,2019Q2,MTFN.JK2019Q2,Investment Banking and Brokerage Services,0.222433397,35.24812903,1.09E+12,1.09E+12,-740.6993311,-51.48704743,0.2,0.2,0,1
MTLA.JK,2019Q2,MTLA.JK2019Q2,Real Estate Investment and Services Development,2.599541948,4.015156424,5.22E+12,1.79E+12,-33.868432,22.62840301,3.07,0.83,0,1
MTRA.JK,2019Q2,MTRA.JK2019Q2,Construction and Materials,1.294166207,2.489146406,2.59E+11,1.28E+11,108.7680677,-25.76860548,1.23,0.76,1,1
MTSM.JK,2019Q2,MTSM.JK2019Q2,"Personal Care, Drug and Grocery Stores",-3.320841424,-3.992338746,73111516160,12131250590,-221.9261372,3.370934729,6.96,4.96,1,1
MYOH.JK,2019Q2,MYOH.JK2019Q2,"Oil, Gas and Coal",1.902020497,2.524716715,2.01E+12,5.73E+11,30.13031022,0.670672068,3.41,2.78,1,1
MYOR.JK,2019Q2,MYOR.JK2019Q2,Food Producers,2.015747449,3.798010488,1.77E+13,8.53E+12,43.88784422,11.90293558,3.77,2.78,1,1
NASA.JK,2019Q2,NASA.JK2019Q2,Real Estate Investment and Services Development,-0.217539848,-0.222781509,1.17E+12,81256770640,-4.681925816,-84.23308839,2.82,2.82,0,1
NELY.JK,2019Q2,NELY.JK2019Q2,Industrial Transportation,2.321873097,2.716702615,5.12E+11,82189954610,-1.451333907,15.70193152,3.74,3.17,0,1
NIKL.JK,2019Q2,NIKL.JK2019Q2,Industrial Metals and Mining,0.131566303,0.373164127,1.69E+12,1.04E+12,-124.6168109,-15.86470113,1.18,0.77,0,1
NIPS.JK,2019Q2,NIPS.JK2019Q2,Electronic and Electrical Equipment,2.237727227,4.725989137,1.78E+12,8.11E+11,-197.4631789,15.56249306,1.16,0.6,0,1
NIRO.JK,2019Q2,NIRO.JK2019Q2,Real Estate Investment and Services Development,-0.166720725,-0.197878234,7.90E+12,5.85E+12,-221.7772067,5.977944272,6.08,6,0,1
NRCA.JK,2019Q2,NRCA.JK2019Q2,Construction and Materials,1.872211859,3.656535424,2.44E+12,1.10E+12,-20.43475393,54.02621598,1.89,1.84,1,1
OASA.JK,2019Q2,OASA.JK2019Q2,Telecommunications Equipment,0.217678912,0.243958913,57572494180,8253560560,216.844871,5.506743232,7.24,7.19,1,1
OMRE.JK,2019Q2,OMRE.JK2019Q2,Real Estate Investment and Services Development,-0.58923144,-0.646275002,4.23E+12,4.32E+11,-10.00245851,12.54181108,0.92,0.87,0,1
PADI.JK,2019Q2,PADI.JK2019Q2,Investment Banking and Brokerage Services,1.699477181,1.761003253,5.45E+11,19951945020,8.857326088,557.8583721,1.39,1.39,0,1
PALM.JK,2019Q2,PALM.JK2019Q2,Food Producers,-0.997190215,-1.223792302,1.92E+12,3.81E+11,-353.8774377,-69.22521234,0.62,0.5,1,1
PANR.JK,2019Q2,PANR.JK2019Q2,Travel and Leisure,-0.308847201,-1.124972379,1.86E+12,1.16E+12,-12.95449544,2.812759005,1.24,1.24,0,1
PANS.JK,2019Q2,PANS.JK2019Q2,Investment Banking and Brokerage Services,1.101673304,1.905281044,2.28E+12,9.41E+11,-415.7649664,99.65706763,0.7,0.7,0,1
PBRX.JK,2019Q2,PBRX.JK2019Q2,Personal Goods,1.259325101,2.832365909,8.99E+12,4.95E+12,21.93271217,10.43152502,7.19,3.24,0,1
PBSA.JK,2019Q2,PBSA.JK2019Q2,Construction and Materials,-0.057261251,-0.073405047,7.01E+11,1.32E+11,126.4190319,3.448285229,3.17,2.69,1,1
PCAR.JK,2019Q2,PCAR.JK2019Q2,Food Producers,-3.064785806,-3.992045756,1.13E+11,27071199510,-0.533335832,-63.50440554,2.98,2.82,1,1
PDES.JK,2019Q2,PDES.JK2019Q2,Travel and Leisure,1.295815158,2.812030619,4.63E+11,2.49E+11,-86.56637671,-15.41710385,1.21,1.21,0,1
PEGE.JK,2019Q2,PEGE.JK2019Q2,Investment Banking and Brokerage Services,9.144130583,11.37032755,7.10E+11,1.41E+11,620.3938049,356.9327727,5.91,5.91,0,1
PGAS.JK,2019Q2,PGAS.JK2019Q2,"Gas, Water and Multi-utilities",-0.000675565,-0.427866357,1.02E+14,6.92E+13,-5.607305103,-5.974655733,2.13,2.05,1,1
PGLI.JK,2019Q2,PGLI.JK2019Q2,Travel and Leisure,-0.240104962,-0.00621992,87225369670,24114978240,63.88812614,-7.726859815,2.29,2.21,0,1
PICO.JK,2019Q2,PICO.JK2019Q2,General Industrials,0.194006607,0.51717469,8.53E+11,5.47E+11,0.968509572,13.48176052,1.28,0.58,0,1
PJAA.JK,2019Q2,PJAA.JK2019Q2,Travel and Leisure,1.46328099,3.069398595,4.04E+12,2.35E+12,-26.95143836,8.695685372,0.81,0.8,0,1
PKPK.JK,2019Q2,PKPK.JK2019Q2,"Oil, Gas and Coal",0.183227204,0.421143026,1.28E+11,72315866000,-88.61971461,-41.11295328,129.79,102.83,1,1
PLIN.JK,2019Q2,PLIN.JK2019Q2,Travel and Leisure,1.663215905,2.655720897,5.03E+12,4.24E+12,93.52000233,3.17788155,1.03,1.02,0,1
PORT.JK,2019Q2,PORT.JK2019Q2,Industrial Transportation,-0.003598737,0.531370637,2.24E+12,1.13E+12,-25.05536975,28.09159828,1.42,0.77,0,1
POWR.JK,2019Q2,POWR.JK2019Q2,Electricity,2.106906666,4.2471086,1.85E+13,9.52E+12,9.196442191,2.547234597,6.69,5.95,0,1
PPRO.JK,2019Q2,PPRO.JK2019Q2,Real Estate Investment and Services Development,0.62674002,1.975878398,1.72E+13,1.18E+13,-37.51326406,-17.42638655,2.2,1.32,0,1
PRAS.JK,2019Q2,PRAS.JK2019Q2,Industrial Metals and Mining,0.295263016,0.671929418,1.72E+12,9.25E+11,-42.67160928,-22.51731063,0.86,0.36,0,1
PRDA.JK,2019Q2,PRDA.JK2019Q2,Medical Equipment and Services,1.743264045,2.138447196,1.90E+12,3.57E+11,20.40366497,12.20230574,9.77,9.53,1,1
PSAB.JK,2019Q2,PSAB.JK2019Q2,Travel and Leisure,0.094352972,0.328273649,1.35E+13,8.45E+12,32.37921364,30.52033984,0.83,0.49,0,1
PSKT.JK,2019Q2,PSKT.JK2019Q2,Travel and Leisure,-1.092629813,-1.252213255,4.68E+11,55470977470,-63.78080152,-15.81781855,2,1.99,0,1
PTBA.JK,2019Q2,PTBA.JK2019Q2,"Oil, Gas and Coal",3.628397504,5.225644885,2.34E+13,7.54E+12,-30.45888352,10.50465165,2.35,2.09,1,1
PTIS.JK,2019Q2,PTIS.JK2019Q2,General Industrials,0.083856273,0.191598529,5.30E+11,2.98E+11,-27.84252074,1.898581099,0.84,0.83,0,1
PTPP.JK,2019Q2,PTPP.JK2019Q2,Construction and Materials,0.462928655,1.342741727,5.35E+13,4.07E+13,-18.07024826,-2.265364062,1.44,1.21,1,1
PTRO.JK,2019Q2,PTRO.JK2019Q2,"Oil, Gas and Coal",0.84224475,2.407160938,7.80E+12,5.12E+12,-19.01566273,16.72377851,1.51,1.43,1,1
PTSN.JK,2019Q2,PTSN.JK2019Q2,Electronic and Electrical Equipment,0.43414239,1.530346898,3.74E+12,2.74E+12,1.127909273,118.534096,1.08,0.45,0,1
PTSP.JK,2019Q2,PTSP.JK2019Q2,Travel and Leisure,4.081152694,7.015604748,3.31E+11,1.70E+11,38.58063564,27.04698947,1.06,0.71,0,1
PWON.JK,2019Q2,PWON.JK2019Q2,Real Estate Investment and Services Development,3.036200737,4.781604561,2.56E+13,1.21E+13,33.90301354,3.699788257,2.29,1.49,0,1
PYFA.JK,2019Q2,PYFA.JK2019Q2,Pharmaceuticals and Biotechnology,-0.0642896,-0.100919947,1.84E+11,70493078640,14.52926321,-0.846332803,3.18,1.87,1,1
